,tweet_body,tweet_time,has_train
128,"Fri, Aug 4, 2023 @ 1:04 PM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 1:06 PM | Mulberry: 1:09 PM
Laurel: 1:11 PM | Prospect: 1:13 PM
Drake: 1:15 PM | Horsetooth: 1:17 PM
Harmony: 1:19 PM https://t.co/pqpHWbE9rz",Thu Apr 27 20:05:17 +0000 2023,1
129,https://t.co/wvx8yP3H5U,Fri Dec 09 18:54:54 +0000 2011,0
130,"Fri, Aug 4, 2023 @ 11:33 AM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 11:34 AM | W 57th St: 11:44 AM
W 29th St: 11:49 AM | W 1st St: 11:58 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/RduXtElRWf",Wed Jul 19 22:57:17 +0000 2017,1
131,https://t.co/IWWybHF9zq,Fri Aug 04 20:51:57 +0000 2023,0
132,"RT @golfweek: Two Atlanta businesses get support from Mastercard, Capital One Business ahead of Tour Championship. Story from @Mastercard h…",Wed Jul 19 22:57:17 +0000 2017,0
133,"Two Atlanta businesses get support from Mastercard, Capital One Business ahead of Tour Championship. Story from @Mastercard https://t.co/yiBGpr8aWF",Fri Aug 04 20:52:40 +0000 2023,0
134,"Fri, Aug 4, 2023 @ 10:46 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 10:48 AM | Horsetooth - 10:51 AM
Drake - 10:54 AM | Prospect - 10:57 AM
Mulberry - 11:00 AM | College - 11:04 AM
N Lemay - 11:07 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/HisKcw1kg3",Wed Jul 19 22:57:17 +0000 2017,1
135,https://t.co/9c2sIorVEQ,Fri Aug 04 20:37:44 +0000 2023,0
136,"Thu, Aug 3, 2023 @ 6:49 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 6:50 PM | W 57th St: 7:00 PM
W 29th St: 7:05 PM | W 1st St: 7:14 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/QDSV6akjLz",Wed Jul 19 22:57:17 +0000 2017,1
137,https://t.co/tl8Zn2kPlE,Fri Aug 04 20:37:45 +0000 2023,0
138,"Thu, Aug 3, 2023 @ 6:32 PM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 6:34 PM | Mulberry: 6:37 PM
Laurel: 6:39 PM | Prospect: 6:41 PM
Drake: 6:43 PM | Horsetooth: 6:45 PM
Harmony: 6:47 PM https://t.co/UJrB0gB37g",Wed Jul 19 22:57:17 +0000 2017,1
139,https://t.co/q5VG9jVPJw,Fri Aug 04 19:04:51 +0000 2023,0
140,"Thu, Aug 3, 2023 @ 4:53 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 4:55 PM | Horsetooth - 4:58 PM
Drake - 5:01 PM | Prospect - 5:04 PM
Mulberry - 5:07 PM | College - 5:11 PM
N Lemay - 5:14 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/3jhk04DZQh",Wed Jul 19 22:57:17 +0000 2017,1
141,https://t.co/p0OJMVArzi,Fri Aug 04 19:05:49 +0000 2023,0
142,Ready to HOP ahead of the competition?🐰 Supercharge your content delivery with unparalleled speed and stability. Deliver exceptional performance. For every request. Every time.⭐ Start your 14-Day FREE Trial Today!🚀,Wed Jul 19 22:57:17 +0000 2017,0
143,"Thu, Aug 3, 2023 @ 1:30 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 1:31 PM | W 57th St: 1:41 PM
W 29th St: 1:46 PM | W 1st St: 1:55 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/sxlYts2fvi",Fri Aug 04 17:33:47 +0000 2023,1
144,https://t.co/Lm0HdvdTpE,Wed Jul 19 22:57:17 +0000 2017,0
145,"Thu, Aug 3, 2023 @ 1:30 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 1:31 PM | W 57th St: 1:41 PM
W 29th St: 1:46 PM | W 1st St: 1:55 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/sxlYts2fvi",Wed Jul 19 22:57:17 +0000 2017,1
146,"Thu, Aug 3, 2023 @ 11:51 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 11:52 AM
Lemay - 11:54 AM https://t.co/8FhL2eJT0Q",Thu Aug 03 19:30:08 +0000 2023,1
147,"🚨 If your brand isn't generating AT LEAST 20-30% of monthly revenue through email/sms marketing... 

Keep reading 👇

My team will not only GUARANTEE your results.

But if you apply to work with us before Oct 1st, you'll receive an entire month of service for FREE! 

Apply now!",Wed Jul 19 22:57:17 +0000 2017,0
148,"Thu, Aug 3, 2023 @ 10:17 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 10:19 AM | Horsetooth - 10:22 AM
Drake - 10:25 AM | Prospect - 10:28 AM
Mulberry - 10:31 AM | College - 10:35 AM
N Lemay - 10:38 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/M2cANkFJmD",Thu Aug 03 17:51:47 +0000 2023,1
149,https://t.co/vnOuyIgclx,Mon Oct 10 20:14:21 +0000 2011,0
150,"Thu, Aug 3, 2023 @ 7:40 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 7:41 AM
Lemay - 7:43 AM https://t.co/KArLvAChUZ",Fri Aug 11 17:15:16 +0000 2023,1
151,https://t.co/I3e6FTbFNQ,Mon Oct 10 20:14:21 +0000 2011,0
152,"Thu, Aug 3, 2023 @ 7:26 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 7:28 AM | Horsetooth - 7:31 AM
Drake - 7:34 AM | Prospect - 7:37 AM
Mulberry - 7:40 AM | College - 7:44 AM
N Lemay - 7:47 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/SuJvV3I3Of",Wed Jul 19 22:57:17 +0000 2017,1
153,https://t.co/mSUAvNkPIB,Thu Aug 03 16:17:36 +0000 2023,0
154,"Thu, Aug 3, 2023 @ 5:28 AM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 5:29 AM | W 57th St: 5:39 AM
W 29th St: 5:44 AM | W 1st St: 5:53 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/nJmlgFPGUY",Wed Jul 19 22:57:17 +0000 2017,1
155,https://t.co/DUcX22AscE,Thu Aug 03 16:17:38 +0000 2023,0
156,"Start your AR journey with the world's best-selling AR glasses🎉🎉
Compatible with pretty much every mobile phone, PC and gaming consoles😍😍",Wed Jul 19 22:57:17 +0000 2017,0
157,"Thu, Aug 3, 2023 @ 5:14 AM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 5:16 AM | Mulberry: 5:19 AM
Laurel: 5:21 AM | Prospect: 5:23 AM
Drake: 5:25 AM | Horsetooth: 5:27 AM
Harmony: 5:29 AM https://t.co/0oBy1rZDPY",Thu Aug 03 13:41:00 +0000 2023,1
158,https://t.co/gXcBEogqRL,Wed Jul 19 22:57:17 +0000 2017,0
159,"Thu, Aug 3, 2023 @ 4:26 AM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 4:28 AM | Mulberry: 4:31 AM
Laurel: 4:33 AM | Prospect: 4:35 AM
Drake: 4:37 AM | Horsetooth: 4:39 AM
Harmony: 4:41 AM https://t.co/f6xlAEmWgw",Thu Aug 03 13:41:03 +0000 2023,1
160,https://t.co/vdFME5GAKC,Wed Jul 19 22:57:17 +0000 2017,0
161,"Wed, Aug 2, 2023 @ 11:41 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 11:42 PM | W 57th St: 11:52 PM
W 29th St: 11:57 PM | W 1st St: 12:06 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/csnLfUCKsl",Thu Aug 03 13:26:08 +0000 2023,1
162,https://t.co/kGHJHJn98S,Wed Jul 19 22:57:17 +0000 2017,0
163,"Wed, Aug 2, 2023 @ 11:23 PM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 11:25 PM | Mulberry: 11:28 PM
Laurel: 11:30 PM | Prospect: 11:32 PM
Drake: 11:34 PM | Horsetooth: 11:36 PM
Harmony: 11:38 PM https://t.co/NZRkO7ywb4",Thu Aug 03 13:26:08 +0000 2023,1
164,https://t.co/WQW2XHs7n7,Wed Jul 19 22:57:17 +0000 2017,0
165,Make informed decisions on treatment course with accurate diagnosis and monitoring of RA with 14-3-3η (eta).,Thu Aug 03 11:28:25 +0000 2023,0
166,"Wed, Aug 2, 2023 @ 6:57 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 6:58 PM | W 57th St: 7:08 PM
W 29th St: 7:13 PM | W 1st St: 7:22 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/snUH1RyC6C",Wed Jul 19 22:57:17 +0000 2017,1
167,https://t.co/lR5jJzaIYk,Thu Aug 03 11:28:26 +0000 2023,0
168,"Wed, Aug 2, 2023 @ 6:57 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 6:58 PM | W 57th St: 7:08 PM
W 29th St: 7:13 PM | W 1st St: 7:22 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/snUH1RyC6C",Wed Jul 19 22:57:17 +0000 2017,1
169,"Wed, Aug 2, 2023 @ 6:42 PM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 6:44 PM | Mulberry: 6:47 PM
Laurel: 6:49 PM | Prospect: 6:51 PM
Drake: 6:53 PM | Horsetooth: 6:55 PM
Harmony: 6:57 PM https://t.co/Lov2afXCLu",Thu Aug 03 00:57:25 +0000 2023,1
170,https://t.co/qu10n6JK5l,Wed Jul 19 22:57:17 +0000 2017,0
171,These are the fastest shrinking cities in each state across the United States,Thu Aug 03 00:42:44 +0000 2023,0
172,"Wed, Aug 2, 2023 @ 12:48 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 12:49 PM | W 57th St: 12:59 PM
W 29th St: 1:04 PM | W 1st St: 1:13 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/jRp7z9RcBQ",Wed Jul 19 22:57:17 +0000 2017,1
173,https://t.co/VzFO7hApYG,Thu Aug 03 00:43:11 +0000 2023,0
174,"Wed, Aug 2, 2023 @ 12:34 PM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 12:36 PM | Mulberry: 12:39 PM
Laurel: 12:41 PM | Prospect: 12:43 PM
Drake: 12:45 PM | Horsetooth: 12:47 PM
Harmony: 12:49 PM https://t.co/2JWH85WVSh",Tue Jul 26 16:04:48 +0000 2022,1
175,https://t.co/AjIa7lYeVJ,Wed May 10 05:50:46 +0000 2023,0
176,"Wed, Aug 2, 2023 @ 12:12 PM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 12:13 PM
Lemay - 12:15 PM https://t.co/knslbJ5nd8",Tue Jul 26 16:04:48 +0000 2022,1
177,https://t.co/MpIoHdmU6G,Wed Jul 19 22:57:17 +0000 2017,0
178,"Wed, Aug 2, 2023 @ 11:57 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 11:59 AM | Horsetooth - 12:02 PM
Drake - 12:05 PM | Prospect - 12:08 PM
Mulberry - 12:11 PM | College - 12:15 PM
N Lemay - 12:18 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/xBPiSO81mG",Wed Aug 02 18:48:14 +0000 2023,1
179,https://t.co/8G9yhrJLTN,Wed Jul 19 22:57:17 +0000 2017,0
180,"From 53 feet …

@JoohyungKim0621 loved this one 😁 https://t.co/7sfZk80say",Wed Aug 02 18:48:16 +0000 2023,0
181,"Wed, Aug 2, 2023 @ 2:30 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 2:31 AM
Lemay - 2:33 AM https://t.co/NSTHLd9ozt",Wed Jul 19 22:57:17 +0000 2017,1
182,https://t.co/GdthAcooDL,Wed Aug 02 18:34:06 +0000 2023,0
183,"Wed, Aug 2, 2023 @ 2:15 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 2:17 AM | Horsetooth - 2:20 AM
Drake - 2:23 AM | Prospect - 2:26 AM
Mulberry - 2:29 AM | College - 2:33 AM
N Lemay - 2:36 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/UB8SIW6FwQ",Wed Jul 19 22:57:17 +0000 2017,1
184,https://t.co/uodS9Jgmbk,Wed Aug 02 18:34:56 +0000 2023,0
185,"Tue, Aug 1, 2023 @ 6:47 PM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 6:49 PM | Mulberry: 6:52 PM
Laurel: 6:54 PM | Prospect: 6:56 PM
Drake: 6:58 PM | Horsetooth: 7:00 PM
Harmony: 7:02 PM https://t.co/lIjUyv8t18",Wed Jul 19 22:57:17 +0000 2017,1
186,https://t.co/vQJWMXKago,Wed Aug 02 18:12:53 +0000 2023,0
187,"Tue, Aug 1, 2023 @ 5:09 PM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 5:10 PM
Lemay - 5:12 PM https://t.co/CM19VllitC",Wed Jul 19 22:57:17 +0000 2017,1
188,https://t.co/YJlRREoqsE,Wed Aug 02 18:13:50 +0000 2023,0
189,"PragerU is now an approved educational resource in K-12 classrooms! It’s happening state by state, and we need your help getting our materials in every school across the country.",Wed Jul 19 22:57:17 +0000 2017,0
190,"Tue, Aug 1, 2023 @ 4:54 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 4:56 PM | Horsetooth - 4:59 PM
Drake - 5:02 PM | Prospect - 5:05 PM
Mulberry - 5:08 PM | College - 5:12 PM
N Lemay - 5:15 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/1N7ZF16lmT",Wed Aug 02 17:57:15 +0000 2023,1
191,https://t.co/LwK0v4nuEZ,Wed Jul 19 22:57:17 +0000 2017,0
192,"Tue, Aug 1, 2023 @ 4:54 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 4:56 PM | Horsetooth - 4:59 PM
Drake - 5:02 PM | Prospect - 5:05 PM
Mulberry - 5:08 PM | College - 5:12 PM
N Lemay - 5:15 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/1N7ZF16lmT",Wed Jul 19 22:57:17 +0000 2017,1
193,"Tue, Aug 1, 2023 @ 2:22 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 2:23 PM | W 57th St: 2:33 PM
W 29th St: 2:38 PM | W 1st St: 2:47 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/0lhDMqI5sM",Tue Aug 01 22:54:48 +0000 2023,1
194,https://t.co/Zy93Q7XvTF,Wed Jul 19 22:57:17 +0000 2017,0
195,Play the game the way you want to without breaking the bank,Tue Aug 01 20:22:47 +0000 2023,0
196,"Tue, Aug 1, 2023 @ 1:51 PM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 1:53 PM | Mulberry: 1:56 PM
Laurel: 1:58 PM | Prospect: 2:00 PM
Drake: 2:02 PM | Horsetooth: 2:04 PM
Harmony: 2:06 PM https://t.co/uokZYcOh3S",Wed Jul 19 22:57:17 +0000 2017,1
197,https://t.co/cfPq3p2q2L,Tue Aug 01 20:22:49 +0000 2023,0
198,This southbound (lite power) is holding *just* north of the detection zone for the south camera.,Tue Dec 11 17:04:23 +0000 2012,0
199,"Tue, Aug 1, 2023 @ 1:17 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 1:18 PM | W 57th St: 1:28 PM
W 29th St: 1:33 PM | W 1st St: 1:42 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/DcnAU7OZYF",Wed Aug 09 12:36:00 +0000 2023,1
200,https://t.co/LhNLJo8rGs,Tue Dec 11 17:04:23 +0000 2012,0
201,"Tue, Aug 1, 2023 @ 1:01 PM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 1:03 PM | Mulberry: 1:06 PM
Laurel: 1:08 PM | Prospect: 1:10 PM
Drake: 1:12 PM | Horsetooth: 1:14 PM
Harmony: 1:16 PM https://t.co/Xw1fxiqgBV",Wed Jul 19 22:57:17 +0000 2017,1
202,https://t.co/ZS8esPudlX,Tue Aug 01 19:51:58 +0000 2023,0
203,"Tue, Aug 1, 2023 @ 12:34 PM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 12:35 PM
Lemay - 12:37 PM https://t.co/WXRLV4e0YV",Wed Jul 19 22:57:17 +0000 2017,1
204,https://t.co/7jOtkmKWKB,Tue Aug 01 19:52:28 +0000 2023,0
205,"After 2 months on the Maximus King Protocol, Chris saw his T levels increase by 3.75x",Wed Jul 19 22:57:17 +0000 2017,0
206,"Tue, Aug 1, 2023 @ 12:18 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 12:20 PM | Horsetooth - 12:23 PM
Drake - 12:26 PM | Prospect - 12:29 PM
Mulberry - 12:32 PM | College - 12:36 PM
N Lemay - 12:39 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/AqtYrqsNQL",Tue Aug 01 20:20:40 +0000 2023,1
207,https://t.co/Wc2NAene1P,Wed Jul 19 22:57:17 +0000 2017,0
208,"Tue, Aug 1, 2023 @ 12:13 PM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 12:14 PM
Lemay - 12:16 PM https://t.co/05nkrG044H",Tue Aug 01 19:17:11 +0000 2023,1
209,https://t.co/dU0fvqIRh7,Wed Jul 19 22:57:17 +0000 2017,0
210,"Tue, Aug 1, 2023 @ 6:52 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 6:53 AM
Lemay - 6:55 AM https://t.co/JcdzbIvvr5",Tue Aug 01 19:17:14 +0000 2023,1
211,https://t.co/lBsHlhK2Nc,Wed Jul 19 22:57:17 +0000 2017,0
212,"Tue, Aug 1, 2023 @ 6:38 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 6:40 AM | Horsetooth - 6:43 AM
Drake - 6:46 AM | Prospect - 6:49 AM
Mulberry - 6:52 AM | College - 6:56 AM
N Lemay - 6:59 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/xb7iRHhyeo",Tue Aug 01 19:01:34 +0000 2023,1
213,People living in these cities would leave if they could. These are the most miserable cities in the country.,Wed Jul 19 22:57:17 +0000 2017,0
214,"Tue, Aug 1, 2023 @ 12:25 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 12:26 AM
Lemay - 12:28 AM https://t.co/SuihLQ08A8",Tue Aug 01 19:02:45 +0000 2023,1
215,https://t.co/7tHPYsK0me,Wed Jul 19 22:57:17 +0000 2017,0
216,"Tue, Aug 1, 2023 @ 12:25 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 12:26 AM
Lemay - 12:28 AM https://t.co/SuihLQ08A8",Wed Jul 19 22:57:17 +0000 2017,1
217,"Mon, Jul 31, 2023 @ 8:35 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 8:36 PM | W 57th St: 8:46 PM
W 29th St: 8:51 PM | W 1st St: 9:00 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/3gXZgGnY5y",Tue Aug 01 06:25:28 +0000 2023,1
218,https://t.co/72shiRyD9H,Wed Jul 19 22:57:17 +0000 2017,0
219,Say goodbye to ads &amp; subscriptions. Say hello to limitless streaming with OFTV! Discover new creators and binge-watch your favorite shows for free on OFTV.,Tue Aug 01 02:35:24 +0000 2023,0
220,"Mon, Jul 31, 2023 @ 8:29 PM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 8:31 PM | Mulberry: 8:34 PM
Laurel: 8:36 PM | Prospect: 8:38 PM
Drake: 8:40 PM | Horsetooth: 8:42 PM
Harmony: 8:44 PM https://t.co/YdcfS7kBb5",Wed Jul 19 22:57:17 +0000 2017,1
221,https://t.co/Moc3UdjPOu,Tue Aug 01 02:35:25 +0000 2023,0
222,"Mon, Jul 31, 2023 @ 8:05 PM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 8:06 PM
Lemay - 8:08 PM https://t.co/TmKtCeMjjo",Thu May 19 08:45:59 +0000 2016,1
223,https://t.co/1Fu1M6YaDT,Thu Jul 06 22:29:57 +0000 2023,0
224,"Mon, Jul 31, 2023 @ 7:47 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 7:49 PM | Horsetooth - 7:52 PM
Drake - 7:55 PM | Prospect - 7:58 PM
Mulberry - 8:01 PM | College - 8:05 PM
N Lemay - 8:08 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/Z1nqGD3yZX",Thu May 19 08:45:59 +0000 2016,1
225,https://t.co/c51YveiDcc,Wed Jul 19 22:57:17 +0000 2017,0
226,"Mon, Jul 31, 2023 @ 7:41 PM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 7:42 PM
Lemay - 7:44 PM https://t.co/e1ud1abHwN",Tue Aug 01 02:29:36 +0000 2023,1
227,https://t.co/pJMZP5YJF3,Wed Jul 19 22:57:17 +0000 2017,0
228,"We are EXCITED to announce that a new round of Community Benefits Grant funding will be available to support local green initiatives and programs throughout Los Angeles and Ventura counties!  

The application period runs through Oct. 6.   To learn more, https://t.co/YYOsBR5mG5 https://t.co/kVBAng1gsY",Tue Aug 01 02:30:06 +0000 2023,0
229,"Mon, Jul 31, 2023 @ 2:49 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 2:50 PM | W 57th St: 3:00 PM
W 29th St: 3:05 PM | W 1st St: 3:14 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/2ZO5N0dOB7",Wed Jul 19 22:57:17 +0000 2017,1
230,https://t.co/MUz51BQEV7,Tue Aug 01 02:05:22 +0000 2023,0
231,"Mon, Jul 31, 2023 @ 2:33 PM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 2:35 PM | Mulberry: 2:38 PM
Laurel: 2:40 PM | Prospect: 2:42 PM
Drake: 2:44 PM | Horsetooth: 2:46 PM
Harmony: 2:48 PM https://t.co/1fAF77mMcS",Wed Jul 19 22:57:17 +0000 2017,1
232,https://t.co/izLqUKqdLr,Tue Aug 01 02:06:12 +0000 2023,0
233,"Mon, Jul 31, 2023 @ 11:58 AM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 11:59 AM | W 57th St: 12:09 PM
W 29th St: 12:14 PM | W 1st St: 12:23 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/ajtoNwVtBt",Wed Jul 19 22:57:17 +0000 2017,1
234,https://t.co/X88zYRBiqY,Tue Aug 01 01:47:48 +0000 2023,0
235,"Mon, Jul 31, 2023 @ 11:43 AM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 11:45 AM | Mulberry: 11:48 AM
Laurel: 11:50 AM | Prospect: 11:52 AM
Drake: 11:54 AM | Horsetooth: 11:56 AM
Harmony: 11:58 AM https://t.co/acQEIgydaO",Wed Jul 19 22:57:17 +0000 2017,1
236,https://t.co/hwNUa2DxDC,Tue Aug 01 01:47:49 +0000 2023,0
237,Sit down and doom scroll? Or stand up and fight? We have a plan. Join us.,Wed Jul 19 22:57:17 +0000 2017,0
238,"Mon, Jul 31, 2023 @ 11:19 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 11:20 AM
Lemay - 11:22 AM https://t.co/g1ao3mjSEv",Tue Aug 01 01:41:07 +0000 2023,1
239,https://t.co/iv3YVxaIfQ,Wed Jul 19 22:57:17 +0000 2017,0
240,"Mon, Jul 31, 2023 @ 11:19 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 11:20 AM
Lemay - 11:22 AM https://t.co/g1ao3mjSEv",Wed Jul 19 22:57:17 +0000 2017,1
241,"Mon, Jul 31, 2023 @ 11:02 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 11:04 AM | Horsetooth - 11:07 AM
Drake - 11:10 AM | Prospect - 11:13 AM
Mulberry - 11:16 AM | College - 11:20 AM
N Lemay - 11:23 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/bq4QeDexeP",Mon Jul 31 17:19:22 +0000 2023,1
242,https://t.co/UtQkqoJAY2,Wed Jul 19 22:57:17 +0000 2017,0
243,"🚀Embark on a Mesmerizing Sonic Voyage with Real-time AI Vocal Transmutation!🌌
🎤Explore a Plethora of 5000+ Distinctive and Fascinating Vocal Embodiments🎤
Elevate Your WINDOWS Sojourn, Embrace the Wonder!✨🔊",Mon Jul 31 17:02:49 +0000 2023,0
244,"Sun, Jul 30, 2023 @ 9:43 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 9:44 PM | W 57th St: 9:54 PM
W 29th St: 9:59 PM | W 1st St: 10:08 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/EXWSBiLhTk",Wed Jul 19 22:57:17 +0000 2017,1
245,https://t.co/CNKmQqT0QP,Mon Jul 31 17:02:52 +0000 2023,0
246,"Sun, Jul 30, 2023 @ 9:25 PM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 9:27 PM | Mulberry: 9:30 PM
Laurel: 9:32 PM | Prospect: 9:34 PM
Drake: 9:36 PM | Horsetooth: 9:38 PM
Harmony: 9:40 PM https://t.co/qG8SIPKWvP",Sat Jun 08 12:57:48 +0000 2013,1
247,https://t.co/78Qb9pIK6W,Sat Aug 19 21:47:03 +0000 2023,0
248,"Sun, Jul 30, 2023 @ 6:56 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 6:57 PM | W 57th St: 7:07 PM
W 29th St: 7:12 PM | W 1st St: 7:21 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/B7Bw6OiNOJ",Sat Jun 08 12:57:48 +0000 2013,1
249,https://t.co/5oIsA5YROi,Wed Jul 19 22:57:17 +0000 2017,0
250,"Sun, Jul 30, 2023 @ 6:41 PM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 6:43 PM | Mulberry: 6:46 PM
Laurel: 6:48 PM | Prospect: 6:50 PM
Drake: 6:52 PM | Horsetooth: 6:54 PM
Harmony: 6:56 PM https://t.co/j5D9ZWvaiO",Mon Jul 31 03:43:30 +0000 2023,1
251,https://t.co/rEjDuAdQ5n,Wed Jul 19 22:57:17 +0000 2017,0
252,"Client support that is here to help your crypto journey 24/7/365.

Not investment advice. Crypto trading involves risk of loss.",Mon Jul 31 03:43:31 +0000 2023,0
253,"Sun, Jul 30, 2023 @ 4:47 PM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 4:48 PM
Lemay - 4:50 PM https://t.co/7zes5DQkTN",Wed Jul 19 22:57:17 +0000 2017,1
254,https://t.co/HLJ56IrvxA,Mon Jul 31 03:25:55 +0000 2023,0
255,"Sun, Jul 30, 2023 @ 4:32 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 4:34 PM | Horsetooth - 4:37 PM
Drake - 4:40 PM | Prospect - 4:43 PM
Mulberry - 4:46 PM | College - 4:50 PM
N Lemay - 4:53 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/1y4Rh0lfJa",Wed Jul 19 22:57:17 +0000 2017,1
256,https://t.co/CFDjaGwTWG,Mon Jul 31 03:25:57 +0000 2023,0
